TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
26-Mar-12,163.09,164,162.5,162.95,107937
22-Mar-12,165.22,165.5,162.91,163.09,366217
21-Mar-12,166.95,169.55,164.8,165.22,384528
20-Mar-12,162.02,169.89,161.3,166.95,827140
19-Mar-12,163.81,164.5,161.3,162.02,782822
16-Mar-12,163.41,165.2,162,163.81,1783510
15-Mar-12,161.37,163.75,161,163.41,973394
14-Mar-12,179,181.4,179.2,180.51,435754
13-Mar-12,180.41,182.5,178.36,179,642216
12-Mar-12,183.68,185.5,179.1,180.41,768343
9-Mar-12,178.23,185,178.7,183.68,1929065
8-Mar-12,176.57,178.99,176.5,178.23,971883
7-Mar-12,177.03,177.65,175.52,176.57,211820
6-Mar-12,178.15,179.81,176.13,177.03,794780
5-Mar-12,178.63,181.2,177.51,178.15,1215898
2-Mar-12,175.54,179.5,175.25,178.63,574243
1-Mar-12,176.62,177.8,174.65,175.54,455715
29-Feb-12,179.67,181.47,176,176.62,623727
28-Feb-12,179.6,182,179.01,179.67,460179
27-Feb-12,179.1,181.99,177.5,179.6,535661
24-Feb-12,173.26,180.24,173.5,179.1,1070418
23-Feb-12,177.72,178.1,172.5,173.26,641193
22-Feb-12,179.39,180.9,175.55,177.72,648173
21-Feb-12,185.74,188.18,177.07,179.39,1798308
20-Feb-12,187.25,188.5,185.1,185.74,542855
17-Feb-12,185.85,190.9,185.61,187.25,1487774
16-Feb-12,185.58,187.75,185.1,185.85,544045
15-Feb-12,185.78,186.88,184,185.58,217135
14-Feb-12,186.07,187.75,185.5,185.78,306764
13-Feb-12,183.02,187.11,180.76,186.07,801714
10-Feb-12,179.95,184.5,179.25,183.02,976083
9-Feb-12,179.59,181.7,179,179.95,283191
8-Feb-12,182.41,184,178.8,179.59,687005
7-Feb-12,181.94,183.49,180.04,182.41,747944
6-Feb-12,181.45,185.4,179.98,181.94,1465309
3-Feb-12,180.34,183.3,179,181.45,883798
2-Feb-12,174.54,182.1,174.55,180.34,2602843
1-Feb-12,172.83,175.75,172.9,174.54,585790
31-Jan-12,169.87,175.45,170.3,172.83,1567456
30-Jan-12,167.46,172.1,164.25,169.87,754628
27-Jan-12,168.75,170.85,166.8,167.46,565803
26-Jan-12,168.05,169.89,168.01,168.75,373337
25-Jan-12,169.42,170.69,167.5,168.05,489180
24-Jan-12,167.79,173.65,168.52,169.42,2015892
23-Jan-12,159.8,167.79,163,167.79,1498450
20-Jan-12,152.39,160,153,159.8,1220180
19-Jan-12,151.34,154.73,151,152.39,794360
18-Jan-12,149.65,151.87,148.9,151.34,1035546
17-Jan-12,149.03,150.39,148,149.65,663428
16-Jan-12,148.06,149.39,147.7,149.03,608452
13-Jan-12,146.83,148.99,146.9,148.06,899898
12-Jan-12,145.48,147.3,144.2,146.83,337713
11-Jan-12,146.34,146.65,144.9,145.48,555618
10-Jan-12,145.47,147.34,143.75,146.34,660540
9-Jan-12,144.8,145.75,144.5,145.47,325181
6-Jan-12,144.04,145.5,143.4,144.8,598738
5-Jan-12,145.5,146.5,143.5,144.04,672291
4-Jan-12,143.93,147.6,144.16,145.5,1159418
3-Jan-12,137.08,143.93,137.21,143.93,1141535
2-Jan-12,134.6,137.85,133,137.08,1094024
30-Dec-11,138.12,139.45,134,134.6,617242
29-Dec-11,137.04,138.75,137.36,138.12,293342
28-Dec-11,136.84,137.99,136.66,137.04,218488
27-Dec-11,138.41,139.01,136.33,136.84,306497
26-Dec-11,139.83,141.45,137.6,138.41,269966
23-Dec-11,141.5,142.6,138.5,139.83,375824
22-Dec-11,139.76,142,139.4,141.5,359906
21-Dec-11,140.7,143.51,139.4,139.76,705665
20-Dec-11,137.26,141.4,137.5,140.7,2416948
19-Dec-11,137.05,140.89,136,137.26,264775
16-Dec-11,139.67,138,135,137.05,565594
15-Dec-11,144.36,144,138.5,139.67,537811
14-Dec-11,146.53,147.4,143.5,144.36,559719
13-Dec-11,147.87,148.6,146.2,146.53,215877
12-Dec-11,147.95,151.8,147.4,147.87,857325
9-Dec-11,148.57,149,146.9,147.95,650646
8-Dec-11,144.96,149.1,143.4,148.57,531755
7-Dec-11,147.27,149.7,144,144.96,461397
2-Dec-11,151.05,151.05,146.6,147.27,516809
1-Dec-11,148.37,152.3,149.1,151.05,1276456
30-Nov-11,148.97,152.6,148.6,151.37,664662
29-Nov-11,148,151.5,147.3,148.97,760684
28-Nov-11,152.31,151.49,147.74,148,2411081
25-Nov-11,153.13,153.85,152,152.31,175812
24-Nov-11,154.2,154.52,152.51,153.13,499509
23-Nov-11,157.69,158.9,153.55,154.2,287382
22-Nov-11,159.62,159.8,157.25,157.69,895618
21-Nov-11,160.3,161.39,158.5,159.62,387485
18-Nov-11,160.04,160.9,159.35,160.3,152082
17-Nov-11,159.63,162,159.2,160.04,374330
16-Nov-11,160.03,160.65,159,159.63,1392511
15-Nov-11,161.26,161.5,159.15,160.03,971152
14-Nov-11,162.49,163.6,160.51,161.26,709640
11-Nov-11,160.41,167.5,160,162.49,4007605
10-Nov-11,155.77,161.5,156.1,160.41,1363637
4-Nov-11,154.94,156.79,155.5,155.77,637127
3-Nov-11,154.54,157.25,154.3,154.94,369710
2-Nov-11,154.28,155,152.31,154.54,143011
1-Nov-11,160.05,161.4,154,154.28,527379
31-Oct-11,154.85,162.49,156.45,160.05,1383443
28-Oct-11,151.4,155.9,152,154.85,742729
27-Oct-11,159.03,160,151.08,151.4,797048
26-Oct-11,161.64,162.3,158.35,159.03,283379
25-Oct-11,159.73,164.95,160.87,161.64,1268926
21-Oct-11,161.7,162.4,158.5,159.73,386253
20-Oct-11,157.79,162.25,155.99,161.7,1216570
19-Oct-11,166.09,166.88,157.79,157.79,1720000
18-Oct-11,168.05,168.54,165.51,166.09,437802
17-Oct-11,167.89,169.7,167.11,168.05,721608
14-Oct-11,166.77,168.5,164.95,167.89,857079
13-Oct-11,167.18,169.6,166.25,166.77,475205
12-Oct-11,168.83,169.1,166.12,167.18,713701
11-Oct-11,170.97,171.5,168.5,168.83,733546
10-Oct-11,170.91,179.45,170.1,170.97,1858586
7-Oct-11,171.43,172.7,170.55,170.91,296370
6-Oct-11,173.2,174.82,170.86,171.43,515494
5-Oct-11,174.15,174.6,172.51,173.2,592714
4-Oct-11,173.16,175,173,174.15,1355424
3-Oct-11,173.27,173.9,172.4,173.16,195325
30-Sep-11,173.4,176,172.7,173.27,786558
29-Sep-11,173.56,174.1,172.5,173.4,320896
28-Sep-11,173.93,175.49,173,173.56,607390
27-Sep-11,167.42,174.49,169.51,173.93,347113
26-Sep-11,173.84,172.99,166.05,167.42,436749
23-Sep-11,180.43,178.25,173.31,173.84,1048222
22-Sep-11,183.75,184.19,179.6,180.43,557874
21-Sep-11,177.29,184.9,178,183.75,2260718
20-Sep-11,174.53,177.8,174.1,177.29,406450
19-Sep-11,174.98,175.75,174,174.53,187622
16-Sep-11,174.82,175.51,174,174.98,206547
15-Sep-11,174.38,176.5,174.26,174.82,255092
14-Sep-11,175.26,176,174,174.38,69547
13-Sep-11,173.46,175.5,171,175.26,131489
12-Sep-11,176.06,175.4,172.8,173.46,174829
9-Sep-11,178.36,179.3,175.5,176.06,410654
8-Sep-11,179.54,181.75,177.9,178.36,320103
7-Sep-11,179.18,182,177.5,179.54,749461
6-Sep-11,174.16,180.6,173.99,179.18,893669
5-Sep-11,167.78,175.19,167,174.16,508748
30-Aug-11,161.83,168.5,162.9,167.78,118337
29-Aug-11,168.9,168.5,162,164.83,472862
25-Aug-11,165.32,170.5,161.61,168.9,829788
24-Aug-11,169.08,171.64,164,165.32,736501
23-Aug-11,170.36,172.25,169,169.08,235991
22-Aug-11,170.95,173.5,169.2,170.36,208127
19-Aug-11,174.6,172.35,169,170.95,125873
18-Aug-11,174.86,175,172.5,174.6,176953
17-Aug-11,174.23,175.88,173.8,174.86,106920
16-Aug-11,175.16,175.3,173.7,174.23,241140
15-Aug-11,176.15,178,174.3,175.16,177900
12-Aug-11,174.67,179.94,175.15,176.15,454947
11-Aug-11,173.53,175.25,169,174.67,628236
10-Aug-11,166.03,174.33,169.65,173.53,1058470
9-Aug-11,174.76,172,166.03,166.03,1936303
8-Aug-11,175.18,178.44,166.51,174.76,1131677
5-Aug-11,184.35,183.7,175.14,175.18,1091966
4-Aug-11,181.79,185.2,181.15,184.35,666372
3-Aug-11,187.36,187,180.5,181.79,532572
2-Aug-11,185.04,189,184.5,187.36,495838
1-Aug-11,186.43,189.74,182.55,185.04,524121
29-Jul-11,188.3,189.8,185.1,186.43,2195107
28-Jul-11,194.18,195.45,185.5,188.3,1184361
27-Jul-11,195.32,196.25,194,194.18,426611
26-Jul-11,192.45,196,192.7,195.32,1069222
25-Jul-11,197.4,198.2,192,192.45,740781
22-Jul-11,197.25,200,197,197.4,981401
21-Jul-11,196.07,198.15,196.36,197.25,230697
20-Jul-11,197.83,198.75,195.52,196.07,418241
19-Jul-11,198.54,199.99,197.51,197.83,1001195
18-Jul-11,199.65,200.75,198.05,198.54,113538
15-Jul-11,198.44,200.9,198.01,199.65,376452
14-Jul-11,198.97,199.4,198,198.44,63130
13-Jul-11,199.88,201.2,198.7,198.97,249694
12-Jul-11,201.74,202.49,199.6,199.88,194921
11-Jul-11,201.82,203.1,200.9,201.74,118688
8-Jul-11,202.9,203.5,200.3,201.82,103039
7-Jul-11,204.19,206.25,202,202.9,202381
6-Jul-11,205.39,206.54,203.52,204.19,206503
5-Jul-11,203.4,206.7,203.4,205.39,503556
4-Jul-11,198.41,204,197.26,203.4,448793
1-Jul-11,199.3,202,190.99,198.41,453230
30-Jun-11,199.3,201.74,198.75,199.3,235080
29-Jun-11,197.9,201,198.4,199.3,480613
28-Jun-11,202.1,202,197,197.9,418172
27-Jun-11,203.8,204,201.5,202.1,91789
24-Jun-11,205.96,206.5,203.26,203.8,195700
23-Jun-11,202.71,207,203,205.96,675196
22-Jun-11,202.44,205.24,201,202.71,517941
21-Jun-11,199.62,203.3,198.5,202.44,224931
20-Jun-11,203.35,203.75,199,199.62,277436
17-Jun-11,205.11,206.02,203.15,203.35,314769
16-Jun-11,203.93,206.25,203,205.11,240650
15-Jun-11,204.26,205.25,203.5,203.93,98971
14-Jun-11,203.66,205.65,203.6,204.26,97645
13-Jun-11,205.64,206.7,203,203.66,107803
10-Jun-11,205.54,206.44,205.41,205.64,83827
9-Jun-11,208.1,208.85,205.11,205.54,165653
8-Jun-11,206.52,209.4,206.15,208.1,673556
7-Jun-11,204.01,207.7,203.25,206.52,590241
6-Jun-11,200.2,205.75,199,204.01,797945
3-Jun-11,201.07,201.74,199.75,200.2,350203
2-Jun-11,203.53,203.79,200.5,201.07,512062
1-Jun-11,204.97,206.75,202.15,203.53,702191
31-May-11,208.56,209.25,207.01,207.97,393197
30-May-11,210.57,210.69,208.06,208.56,80996
27-May-11,210.04,210.95,208.75,210.57,266573
26-May-11,208.3,210.85,208.16,210.04,787418
25-May-11,208.01,209.4,207,208.3,439176
24-May-11,207.73,208.99,207.05,208.01,221974
23-May-11,207.79,208.9,205.35,207.73,1019629
20-May-11,206.06,208,205.2,207.79,534913
19-May-11,205.06,206.4,204.7,206.06,312800
18-May-11,204.42,205.45,203.95,205.06,241489
17-May-11,203.77,205.7,204.11,204.42,118444
16-May-11,204.8,204.7,202.5,203.77,141631
13-May-11,204.52,205.89,203.55,204.8,113230
12-May-11,205.44,205.01,203.02,204.52,98190
11-May-11,205.93,207.2,204.5,205.44,216078
10-May-11,205.03,206.88,204.8,205.93,191127
9-May-11,202.72,205.8,202.51,205.03,449833
6-May-11,203.01,204,200.3,202.72,377051
5-May-11,198.55,204.45,199,203.01,372247
4-May-11,203.36,204.9,196.51,198.55,441453
3-May-11,205.49,207.1,202.26,203.36,199834
2-May-11,207.05,208.01,205.11,205.49,261812
29-Apr-11,204.69,208,204.8,207.05,619566
28-Apr-11,206.24,206.7,204,204.69,188693
27-Apr-11,206.88,208.05,205.65,206.24,508085
26-Apr-11,202.93,207.89,202.01,206.88,715325
25-Apr-11,204.28,204.94,202.65,202.93,104619
22-Apr-11,202.33,205.37,202.3,204.28,386833
21-Apr-11,200.53,203.89,198.25,202.33,339109
20-Apr-11,197.67,201.25,197.31,200.53,223046
19-Apr-11,201.72,201.07,197.11,197.67,241711
18-Apr-11,202.07,203.84,201.25,201.72,164326
15-Apr-11,203.61,204.5,200.5,202.07,240930
14-Apr-11,204.71,206.5,203.15,203.61,116451
13-Apr-11,205.42,206.4,203,204.71,129128
12-Apr-11,206.54,207,204.9,205.42,122821
11-Apr-11,207.99,208.2,205.9,206.54,167801
8-Apr-11,205.2,208.45,205,207.99,400176
7-Apr-11,206.63,207.15,204.5,205.2,293238
6-Apr-11,207.8,209.02,206.25,206.63,756120
5-Apr-11,207.35,208.01,206.02,207.8,611270
4-Apr-11,208.53,210.1,207.11,207.35,1021047
1-Apr-11,207.54,209,206.55,208.53,744042
31-Mar-11,205.71,208.5,205.7,207.54,853056
30-Mar-11,201.38,206.25,202,205.71,651624
29-Mar-11,197.03,202,197.8,201.38,809827
28-Mar-11,195.66,199.65,195.5,197.03,537171
25-Mar-11,194.88,196.4,195,195.66,462710
24-Mar-11,194.34,196,194.6,194.88,373019
22-Mar-11,192.72,197.4,193.2,194.34,733299
21-Mar-11,193.85,195,192.2,192.72,256276
18-Mar-11,218.16,222.8,214.01,216.23,1269219
17-Mar-11,216.48,220.05,216.34,218.16,955119
16-Mar-11,219.61,223.99,213.62,216.48,871181
15-Mar-11,225.77,226.5,218.52,219.61,590052
14-Mar-11,225.2,228.4,225.17,225.77,513243
11-Mar-11,227.41,227.01,223.61,225.2,367215
10-Mar-11,227.42,230.8,226.1,227.41,1585923
9-Mar-11,222.57,228.45,224,227.42,1598383
8-Mar-11,221.63,223.4,219.11,222.57,753501
7-Mar-11,216.48,225.65,216.5,221.63,2386039
4-Mar-11,213.32,219.4,212.5,216.48,1830120
3-Mar-11,213.98,214.49,210.9,213.32,1073603
2-Mar-11,212.8,216,210.6,213.98,1470936
1-Mar-11,202.95,213.09,203.5,212.8,1467909
28-Feb-11,200.08,205.25,195.55,202.95,803247
25-Feb-11,206.19,206.7,195.89,200.08,1584615
24-Feb-11,206.14,208.9,205.03,206.19,459962
23-Feb-11,208.74,209.49,205.55,206.14,564422
22-Feb-11,212.31,213.5,206,208.74,972662
21-Feb-11,215.38,216,211.33,212.31,206028
18-Feb-11,214.83,216.2,213.25,215.38,336472
17-Feb-11,213.99,216.4,213.55,214.83,433580
15-Feb-11,209.87,215.9,210.1,213.99,688506
14-Feb-11,207.65,211,207.1,209.87,558722
11-Feb-11,214.88,216.18,206.5,207.65,1069551
10-Feb-11,222.58,223.5,213.5,214.88,1140101
9-Feb-11,224.97,225.1,222.04,222.58,335173
8-Feb-11,228.28,229.09,224.75,224.97,613089
7-Feb-11,229.83,230.7,228,228.28,255302
4-Feb-11,229.1,231.25,227.8,229.83,825484
3-Feb-11,224.06,229.75,224.05,229.1,540318
2-Feb-11,223.51,225.99,222,224.06,538453
1-Feb-11,226.78,229.15,221.5,223.51,1263326
31-Jan-11,233.43,237.6,225,226.78,2396614
28-Jan-11,231.82,235.4,231.4,233.43,789486
27-Jan-11,233.25,235.15,231.3,231.82,421245
26-Jan-11,232.4,235.48,232.5,233.25,787194
25-Jan-11,228.95,233.7,229.76,232.4,910505
24-Jan-11,230.32,231.98,228.25,228.95,847308
21-Jan-11,232.44,236.5,229.1,230.32,1206090
20-Jan-11,239.32,241.89,231.2,232.44,1325614
19-Jan-11,239.77,244.4,238.05,239.32,968551
18-Jan-11,244.64,246.3,238,239.77,1155122
17-Jan-11,243.35,245.35,239.55,244.64,1800665
14-Jan-11,248.46,250.25,242.1,243.35,1974180
13-Jan-11,238.68,250.48,238.5,248.46,3835913
12-Jan-11,228.58,239.85,229,238.68,4938671
11-Jan-11,224.44,229.29,223.61,228.58,1501995
10-Jan-11,225.99,228,223.5,224.44,571792
7-Jan-11,226.16,227.99,223.8,225.99,1247251
6-Jan-11,226.27,227.65,224.2,226.16,1034935
5-Jan-11,227.97,232,225.6,226.27,2181684
4-Jan-11,223.32,229.5,224.01,227.97,1601540
3-Jan-11,228.54,227,221.5,223.32,646442
31-Dec-10,227.81,230.15,227.25,228.54,1056781
30-Dec-10,224.93,228.9,225.8,227.81,735462
29-Dec-10,224.89,226.89,223.55,224.93,551204
28-Dec-10,225.18,225.99,223.7,224.89,259897
27-Dec-10,224.32,228.39,223.52,225.18,531723
24-Dec-10,222.96,225,220.99,224.32,301435
23-Dec-10,224.92,226.2,221.46,222.96,401224
22-Dec-10,224.12,225.5,223.85,224.92,311165
21-Dec-10,225.31,226.75,223.5,224.12,733593
20-Dec-10,221.01,226.8,222.01,225.31,1484481
15-Dec-10,220.3,222.1,219.5,221.01,1493085
14-Dec-10,216.38,222,217.65,220.3,1525115
13-Dec-10,218.29,218.7,216,216.38,309979
10-Dec-10,218.7,220,217.4,218.29,337887
9-Dec-10,221.9,222.75,218,218.7,611398
8-Dec-10,217.18,223.5,217.95,221.9,1958830
7-Dec-10,217.27,218.2,215.3,217.18,1103509
6-Dec-10,208.07,217.9,209,217.27,2871387
3-Dec-10,205.44,210.49,203.5,208.07,2484041
2-Dec-10,203.52,206.5,203.99,205.44,665428
1-Dec-10,206.33,208,205.5,206.52,413539
30-Nov-10,204.72,208.7,204.25,206.33,877956
29-Nov-10,204.38,205,203.29,204.72,104981
26-Nov-10,204.29,205.5,204,204.38,1081806
25-Nov-10,205.04,206.46,203.6,204.29,635197
24-Nov-10,208.73,209.96,203.51,205.04,2730967
23-Nov-10,206.34,210,206,208.73,3292407
22-Nov-10,204.47,207.72,204.51,206.34,1317375
16-Nov-10,201.72,205.1,202,204.47,862350
15-Nov-10,201.39,202.5,199,201.72,393058
12-Nov-10,203.31,204,200.82,201.39,529155
11-Nov-10,204.35,206.5,202.51,203.31,961241
10-Nov-10,207.17,208.5,204,204.35,1815086
8-Nov-10,206.36,209.75,206.55,207.17,2370106
5-Nov-10,204.12,208.5,204.6,206.36,1573938
4-Nov-10,200.97,204.8,201,204.12,513670
3-Nov-10,203.65,205.48,200.5,200.97,873211
2-Nov-10,199.86,204.87,200.85,203.65,926598
1-Nov-10,202.55,204.45,199,199.86,501526
29-Oct-10,203.17,204,201.15,202.55,869898
28-Oct-10,204.84,207,202.6,203.17,1043723
27-Oct-10,203.2,205.5,203,204.84,896024
26-Oct-10,204.61,206.39,202.4,203.2,952005
25-Oct-10,203.95,206.6,203.75,204.61,747135
22-Oct-10,201.85,205.9,202,203.95,1781242
21-Oct-10,198.27,202.55,198.6,201.85,1231770
20-Oct-10,198.15,199.49,196,198.27,315211
19-Oct-10,200.18,201.7,197.61,198.15,718990
18-Oct-10,200.08,202.24,200,200.18,1045002
15-Oct-10,196.77,200.9,195.71,200.08,2544738
14-Oct-10,197.38,200.4,196.15,196.77,1471191
13-Oct-10,194.31,198,193.7,197.38,782917
12-Oct-10,195.99,196.38,194.03,194.31,286152
11-Oct-10,195.59,197.49,194.75,195.99,1625672
8-Oct-10,195.38,197.9,194.75,195.59,841515
7-Oct-10,189.47,196.64,189.5,195.38,1535809
6-Oct-10,190.41,190.95,189.1,189.47,179488
5-Oct-10,190.62,192,190.01,190.41,317519
4-Oct-10,188.39,190.99,187.63,190.62,529146
1-Oct-10,188.31,189.99,187.26,188.39,377245
30-Sep-10,190.67,189.6,186.74,188.31,608702
29-Sep-10,189.03,192,188,190.67,705661
28-Sep-10,186.82,190.5,187.5,189.03,1091169
27-Sep-10,185.75,188.2,183.35,186.82,781646
24-Sep-10,183.43,186.4,183.5,185.75,480778
23-Sep-10,183.17,184.68,183,183.43,395990
22-Sep-10,186.18,186.98,182.61,183.17,456757
21-Sep-10,190.93,192.5,185.8,186.18,618659
20-Sep-10,193.21,193.35,190.5,190.93,298795
17-Sep-10,193.07,193.5,190.6,193.21,1036852
16-Sep-10,193.52,197.7,192.62,193.07,1095252
15-Sep-10,194.64,198,192.75,193.52,1596187
14-Sep-10,185.62,194.9,188.01,194.64,2082963
9-Sep-10,187.91,188.5,185.03,185.62,309416
8-Sep-10,184.57,189.7,183.81,187.91,1296635
7-Sep-10,182.48,185.25,183.5,184.57,559637
6-Sep-10,186.05,187,184.25,185.48,142573
3-Sep-10,189.56,190.75,184.56,186.05,416184
2-Sep-10,190.46,191.89,189.1,189.56,474054
1-Sep-10,189.36,191.25,185.51,190.46,1513331
31-Aug-10,182.57,190,183.48,189.36,2860165
30-Aug-10,184.64,186.8,181.1,182.57,1174150
27-Aug-10,183.12,186.4,180.6,184.64,2777984
26-Aug-10,184.75,187,182.55,183.12,677296
25-Aug-10,188.01,189.85,183,184.75,485255
24-Aug-10,192.18,192.18,187.01,188.01,524157
23-Aug-10,195.59,197,191.56,192.18,285163
20-Aug-10,196.64,197.35,194.21,195.59,391778
19-Aug-10,191.48,197.38,190.75,196.64,1387983
18-Aug-10,187.43,192.19,188.26,191.48,2043537
17-Aug-10,182.36,187.8,181.5,187.43,777771
16-Aug-10,189.68,190.55,180.4,182.36,459396
13-Aug-10,188.1,190.95,188.5,189.68,189222
12-Aug-10,190.18,190.75,187.56,188.1,209029
11-Aug-10,191.65,194.7,189.26,190.18,755841
10-Aug-10,195.28,197.01,190.25,191.65,502726
9-Aug-10,204.08,203.5,194,195.28,872733
6-Aug-10,208.03,208.65,203,204.08,612392
5-Aug-10,210.94,212.25,207.02,208.03,538069
4-Aug-10,211.03,213.5,210.5,210.94,543323
3-Aug-10,210.64,214.2,209,211.03,1352257
2-Aug-10,213.56,211.5,207.16,210.64,1515926
30-Jul-10,211.49,214.99,210.35,213.56,865437
29-Jul-10,212.79,214.2,211.22,211.49,584139
28-Jul-10,212.78,214,212.11,212.79,461965
27-Jul-10,212.09,214.35,212,212.78,980573
26-Jul-10,209.94,213.25,210.5,212.09,1116503
23-Jul-10,207.25,210.34,207.5,209.94,1183483
22-Jul-10,206.04,208.39,206,207.25,595182
21-Jul-10,207.51,209,204.14,206.04,821931
20-Jul-10,204.24,208.2,204.31,207.51,1409613
19-Jul-10,201.51,205.39,200.05,204.24,935169
16-Jul-10,201.21,203,199.1,201.51,919255
15-Jul-10,203.33,205.75,201,201.21,876735
14-Jul-10,202,205.3,202.61,203.33,1337651
13-Jul-10,200.16,202.9,201,202,1193285
12-Jul-10,198.43,202.4,198.12,200.16,1650752
9-Jul-10,198.51,201.8,197.2,198.43,1258743
8-Jul-10,196.55,200.99,196.6,198.51,1835285
7-Jul-10,187.59,196.96,186.98,196.55,1158025
6-Jul-10,188.49,188.9,186.3,187.59,156572
5-Jul-10,191.64,192.3,187.81,188.49,215397
2-Jul-10,194.1,195.95,191.15,191.64,207278
1-Jul-10,194.19,195.4,193.45,194.1,71986
30-Jun-10,192.04,196.25,190.32,194.19,1249179
29-Jun-10,188.98,194.1,188.25,192.04,996464
28-Jun-10,196.91,198.38,187.1,188.98,780854
25-Jun-10,198.2,199.49,195.5,196.91,1037267
24-Jun-10,193.55,199.49,193.45,198.2,1841469
23-Jun-10,195.26,195.96,193.2,193.55,560435
22-Jun-10,193.34,197.6,193.51,195.26,1840757
21-Jun-10,189.66,194.5,189,193.34,1092164
18-Jun-10,190.09,195.5,187.26,189.66,2240660
17-Jun-10,182.45,191.5,178,190.09,2559942
16-Jun-10,179.44,185.2,179.8,182.45,1124134
15-Jun-10,183.33,185.94,177.25,179.44,1321969
14-Jun-10,192.97,190.9,183.33,183.33,1140522
11-Jun-10,191.83,195.45,190.7,192.97,529534
10-Jun-10,196.63,199,190.37,191.83,992700
9-Jun-10,196.78,199.5,195.05,196.63,647768
8-Jun-10,200.76,201.8,196.12,196.78,930298
7-Jun-10,192.31,201.65,188.25,200.76,1791087
4-Jun-10,186.79,193.8,184.6,192.31,939709
3-Jun-10,183.49,188.5,181.05,186.79,1594920
2-Jun-10,174.86,183.6,173.04,183.49,1133126
1-Jun-10,176.9,176.25,173.1,174.86,871266
31-May-10,180.23,179.5,176.1,176.9,627320
28-May-10,184.25,186.05,175.5,180.23,2362900
27-May-10,191.13,192,183.01,184.25,2535471
26-May-10,186.19,193.25,183.48,191.13,997969
25-May-10,195.26,197,185.5,186.19,912839
24-May-10,201.27,201.49,194.99,195.26,888919
21-May-10,202.89,203,198.75,201.27,865963
20-May-10,203.51,205.24,201.12,202.89,836727
19-May-10,201.94,204.4,198.52,203.51,948318
18-May-10,199.4,202.38,198.2,201.94,950424
17-May-10,203.99,203.99,198.7,199.4,545340
14-May-10,206.8,207.5,203.3,203.99,460718
13-May-10,202.81,207.4,203.12,206.8,777191
12-May-10,204.08,205.89,201,202.81,596435
11-May-10,207.24,208.99,204.77,206.58,445490
10-May-10,205.76,208.7,205.2,207.24,388295
7-May-10,212.79,211.75,204.11,205.76,1274516
6-May-10,215.8,216.5,212.5,212.79,709525
5-May-10,217.9,217.9,215.32,215.8,787861
4-May-10,213.78,221.49,213.5,217.9,2413883
3-May-10,211.25,214.25,210.02,213.78,685490
30-Apr-10,212.91,213.5,211,211.25,620620
29-Apr-10,215.82,217.44,211.56,212.91,948795
28-Apr-10,215.91,216.5,213.1,215.82,777070
27-Apr-10,215.07,216.39,215.02,215.91,208111
26-Apr-10,216.69,217.4,214.5,215.07,307343
23-Apr-10,216.28,217.38,213.5,216.69,914425
22-Apr-10,216.7,218.14,216.01,216.28,308968
21-Apr-10,217.02,217.4,214.85,216.7,769674
20-Apr-10,217.77,219.7,216.3,217.02,650575
19-Apr-10,218.97,219.8,216.99,217.77,602467
16-Apr-10,218.12,220.5,218.2,218.97,1805067
15-Apr-10,216.04,219.8,216.22,218.12,2069046
14-Apr-10,215.02,216.99,213.5,216.04,817030
13-Apr-10,216.35,217.48,214.6,215.02,731402
12-Apr-10,217.25,219.08,215.1,216.35,1145699
9-Apr-10,216.14,219.25,216.25,217.25,1970146
8-Apr-10,215.71,219,215.5,216.14,2458134
7-Apr-10,215.56,216.84,214.8,215.71,960657
6-Apr-10,216.08,219.3,215.11,215.56,2972474
5-Apr-10,215,219.44,214.2,216.08,3532166
2-Apr-10,209.04,216.5,209.31,215,4782555
1-Apr-10,209.04,212.6,208.13,209.04,2716241
31-Mar-10,206.54,211.8,206.11,209.04,2520235
30-Mar-10,206.36,208.59,205.5,206.54,1235186
29-Mar-10,209.38,210.2,205.9,206.36,865661
26-Mar-10,214.1,214,208.65,209.38,1544983
25-Mar-10,211.92,217.25,213.5,214.1,2706212
24-Mar-10,201.83,211.92,203,211.92,4465765
22-Mar-10,203.83,204.65,201.3,201.83,634265
19-Mar-10,205.65,206.3,203.02,203.83,1188004
18-Mar-10,205.01,208.39,205.25,205.65,1641943
17-Mar-10,228.8,231.39,228.01,229.01,1631624
16-Mar-10,227.91,232.35,227.5,228.8,3648735
15-Mar-10,225.2,229.74,225.45,227.91,1646316
12-Mar-10,219.27,226.22,218,225.2,3573298
11-Mar-10,217.59,220.44,218.3,219.27,1958379
10-Mar-10,217.67,218.74,215.1,217.59,1703066
9-Mar-10,218.41,221.44,216.8,217.67,1962617
8-Mar-10,216.43,219.9,215.15,218.41,1630905
5-Mar-10,214.7,217.75,213.52,216.43,1333585
4-Mar-10,212.83,216.5,212.4,214.7,979307
3-Mar-10,214.16,216.19,212.05,212.83,777179
2-Mar-10,210.8,215.8,209.4,214.16,1448783
1-Mar-10,213.46,214.5,209.12,210.8,731839
26-Feb-10,216.55,216.8,212.58,213.46,711846
25-Feb-10,216.21,221.95,214.51,216.55,2929996
24-Feb-10,221.2,222.35,215.01,216.21,1332634
23-Feb-10,224.84,224.75,219.5,221.2,2060281
22-Feb-10,222.65,226.39,223.55,224.84,2266379
19-Feb-10,220.23,224.55,220.4,222.65,2758003
18-Feb-10,217.45,221.21,218.1,220.23,1494871
